Institute,Program,Seat Type,Gender,OR,CR
IITHyderabad,"MaterialsScienceandMetallurgical
Engineering(4YearsBachelorof
Technology)",OBC-NCL,"Female-only
(including
Supernumerary)",7549,7564
IITHyderabad,"MaterialsScienceandMetallurgical
Engineering(4YearsBachelorof
Technology)",OPEN,Gender-Neutral,5105,8197
IITHyderabad,"MaterialsScienceandMetallurgical
Engineering(4YearsBachelorof
Technology)",OPEN,"Female-only
(including
Supernumerary)",13015,15999
IITHyderabad,"MaterialsScienceandMetallurgical
Engineering(4YearsBachelorof
Technology)",OPEN(PwD),Gender-Neutral,186,186
IITHyderabad,"MaterialsScienceandMetallurgical
Engineering(4YearsBachelorof
Technology)",SC,Gender-Neutral,1841,2196
IITHyderabad,"MaterialsScienceandMetallurgical
Engineering(4YearsBachelorof
Technology)",SC,"Female-only
(including
Supernumerary)",3360,3360
IITHyderabad,"MaterialsScienceandMetallurgical
Engineering(4YearsBachelorof
Technology)",ST,Gender-Neutral,817,945
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)",EWS,Gender-Neutral,114,127
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)",EWS,"Female-only
(including
Supernumerary)",372,372
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)",EWS(PwD),Gender-Neutral,23,23
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)",OBC-NCL,Gender-Neutral,295,399
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)",OBC-NCL,"Female-only
(including
Supernumerary)",562,798
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)","OBC-NCL
(PwD)",Gender-Neutral,19,19
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)",OPEN,Gender-Neutral,685,875
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)",OPEN,"Female-only
(including
Supernumerary)",2214,2840
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)",SC,Gender-Neutral,20,251
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)",SC,"Female-only
(including
Supernumerary)",334,334
IITHyderabad,"ArtificialIntelligence(4YearsBachelorof
Technology)",ST,Gender-Neutral,88,89
IITHyderabad,"BiomedicalEngineering(4Years
BachelorofTechnology)",EWS,Gender-Neutral,1502,1636
IITHyderabad,"BiomedicalEngineering(4Years
BachelorofTechnology)",OBC-NCL,Gender-Neutral,3613,4087
IITHyderabad,"BiomedicalEngineering(4Years
BachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",4554,5782
IITHyderabad,"BiomedicalEngineering(4Years
BachelorofTechnology)",OPEN,Gender-Neutral,6579,8493
IITHyderabad,"BiomedicalEngineering(4Years
BachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",15656,15954
IITHyderabad,"BiomedicalEngineering(4Years
BachelorofTechnology)",SC,Gender-Neutral,1969,2563
IITHyderabad,"BiomedicalEngineering(4Years
BachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",3820,3820
IITHyderabad,"BiomedicalEngineering(4Years
BachelorofTechnology)",ST,Gender-Neutral,1040,1197
IITHyderabad,"BiotechnologyandBioinformatics(4
YearsBachelorofTechnology)",EWS,Gender-Neutral,1551,1632
IITHyderabad,"BiotechnologyandBioinformatics(4
YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",2904,2904
IITHyderabad,"BiotechnologyandBioinformatics(4
YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,3056,4058
IITHyderabad,"BiotechnologyandBioinformatics(4
YearsBachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",6673,6673
IITHyderabad,"BiotechnologyandBioinformatics(4
YearsBachelorofTechnology)",OPEN,Gender-Neutral,6015,8524
IITHyderabad,"BiotechnologyandBioinformatics(4
YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",14833,15214
IITHyderabad,"BiotechnologyandBioinformatics(4
YearsBachelorofTechnology)",SC,Gender-Neutral,2300,2324
IITHyderabad,"BiotechnologyandBioinformatics(4
YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",3479,3479
IITHyderabad,"BiotechnologyandBioinformatics(4
YearsBachelorofTechnology)",ST,Gender-Neutral,1074,1099
IITHyderabad,"ComputationalEngineering(4Years
BachelorofTechnology)",EWS,Gender-Neutral,272,272
IITHyderabad,"ComputationalEngineering(4Years
BachelorofTechnology)",EWS(PwD),Gender-Neutral,26,26
IITHyderabad,"ComputationalEngineering(4Years
BachelorofTechnology)",OBC-NCL,Gender-Neutral,638,991
IITHyderabad,"ComputationalEngineering(4Years
BachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",1547,1547
IITHyderabad,"ComputationalEngineering(4Years
BachelorofTechnology)",OPEN,Gender-Neutral,1046,1790
IITHyderabad,"ComputationalEngineering(4Years
BachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",4462,5158
IITHyderabad,"ComputationalEngineering(4Years
BachelorofTechnology)",SC,Gender-Neutral,529,657
IITHyderabad,"ComputationalEngineering(4Years
BachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",878,878
IITHyderabad,"ComputationalEngineering(4Years
BachelorofTechnology)",ST,Gender-Neutral,305,441
IITHyderabad,"ComputationalEngineering(4Years
BachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",348,348
IITHyderabad,"IndustrialChemistry(4YearsBachelorof
Technology)",EWS,Gender-Neutral,1755,1799
IITHyderabad,"IndustrialChemistry(4YearsBachelorof
Technology)",EWS,"Female-only
(including
Supernumerary)",3018,3018
IITHyderabad,"IndustrialChemistry(4YearsBachelorof
Technology)",OBC-NCL,Gender-Neutral,2923,4097
IITHyderabad,"IndustrialChemistry(4YearsBachelorof
Technology)",OBC-NCL,"Female-only
(including
Supernumerary)",7981,7981
IITHyderabad,"IndustrialChemistry(4YearsBachelorof
Technology)",OPEN,Gender-Neutral,8178,9551
IITHyderabad,"IndustrialChemistry(4YearsBachelorof
Technology)",OPEN,"Female-only
(including
Supernumerary)",15890,16446
IITHyderabad,"IndustrialChemistry(4YearsBachelorof
Technology)",SC,Gender-Neutral,2199,2370
IITHyderabad,"IndustrialChemistry(4YearsBachelorof
Technology)",SC,"Female-only
(including
Supernumerary)",3889,3889
IITHyderabad,"IndustrialChemistry(4YearsBachelorof
Technology)",ST,Gender-Neutral,1177,1240
IITHyderabad,"ElectricalEngineering(ICDesignand
Technology)(4YearsBachelorof
Technology)",EWS,Gender-Neutral,321,350
IITHyderabad,"ElectricalEngineering(ICDesignand
Technology)(4YearsBachelorof
Technology)",EWS,"Female-only
(including
Supernumerary)",868,868
IITHyderabad,"ElectricalEngineering(ICDesignand
Technology)(4YearsBachelorof
Technology)",OBC-NCL,Gender-Neutral,557,920
IITHyderabad,"ElectricalEngineering(ICDesignand
Technology)(4YearsBachelorof
Technology)",OBC-NCL,"Female-only
(including
Supernumerary)",2076,2076
IITHyderabad,"ElectricalEngineering(ICDesignand
Technology)(4YearsBachelorof
Technology)",OPEN,Gender-Neutral,1570,2147
IITHyderabad,"ElectricalEngineering(ICDesignand
Technology)(4YearsBachelorof
Technology)",OPEN,"Female-only
(including
Supernumerary)",4056,4434
IITHyderabad,"ElectricalEngineering(ICDesignand
Technology)(4YearsBachelorof
Technology)",SC,Gender-Neutral,401,463
IITHyderabad,"ElectricalEngineering(ICDesignand
Technology)(4YearsBachelorof
Technology)",SC,"Female-only
(including
Supernumerary)",528,528
IITHyderabad,"ElectricalEngineering(ICDesignand
Technology)(4YearsBachelorof
Technology)",ST,Gender-Neutral,277,373
IITHyderabad,"MathematicsandComputing(4Years
BachelorofTechnology)",EWS,Gender-Neutral,147,158
IITHyderabad,"MathematicsandComputing(4Years
BachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",502,502
IITHyderabad,"MathematicsandComputing(4Years
BachelorofTechnology)",OBC-NCL,Gender-Neutral,419,480
IITHyderabad,"MathematicsandComputing(4Years
BachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",918,918
IITHyderabad,"MathematicsandComputing(4Years
BachelorofTechnology)","OBC-NCL
(PwD)",Gender-Neutral,22,22
IITHyderabad,"MathematicsandComputing(4Years
BachelorofTechnology)",OPEN,Gender-Neutral,660,982
IITHyderabad,"MathematicsandComputing(4Years
BachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",2885,3625
IITHyderabad,"MathematicsandComputing(4Years
BachelorofTechnology)",SC,Gender-Neutral,238,301
IITHyderabad,"MathematicsandComputing(4Years
BachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",519,519
IITHyderabad,"MathematicsandComputing(4Years
BachelorofTechnology)",ST,Gender-Neutral,178,178
IITJodhpur,"ChemicalEngineering(4YearsBachelor
ofTechnology)",EWS,Gender-Neutral,1625,1782
IITJodhpur,"ChemicalEngineering(4YearsBachelor
ofTechnology)",EWS,"Female-only
(including
Supernumerary)",3246,3246
IITJodhpur,"ChemicalEngineering(4YearsBachelor
ofTechnology)",OBC-NCL,Gender-Neutral,4259,4613
IITJodhpur,"ChemicalEngineering(4YearsBachelor
ofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",8291,8539
IITJodhpur,"ChemicalEngineering(4YearsBachelor
ofTechnology)",OPEN,Gender-Neutral,8295,11036
IITJodhpur,"ChemicalEngineering(4YearsBachelor
ofTechnology)",OPEN,"Female-only
(including
Supernumerary)",15996,19661
IITJodhpur,"ChemicalEngineering(4YearsBachelor
ofTechnology)",SC,Gender-Neutral,2292,2688
IITJodhpur,"ChemicalEngineering(4YearsBachelor
ofTechnology)",SC,"Female-only
(including
Supernumerary)",4029,4029
IITJodhpur,"ChemicalEngineering(4YearsBachelor
ofTechnology)",ST,Gender-Neutral,995,1120
IITJodhpur,"ChemicalEngineering(4YearsBachelor
ofTechnology)",ST,"Female-only
(including
Supernumerary)",707,707
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",EWS,Gender-Neutral,348,416
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",1117,1150
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",EWS(PwD),Gender-Neutral,29,29
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,735,1404
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",2023,3361
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OPEN,Gender-Neutral,2062,3061
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",5655,7457
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OPEN(PwD),Gender-Neutral,76,76
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",SC,Gender-Neutral,503,789
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",1247,1421
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",ST,Gender-Neutral,244,396
IITJodhpur,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",327,327
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",EWS,Gender-Neutral,869,1149
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",EWS,"Female-only
(including
Supernumerary)",1718,1718
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",OBC-NCL,Gender-Neutral,2316,2972
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",6084,6785
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",OPEN,Gender-Neutral,4693,6346
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",OPEN,"Female-only
(including
Supernumerary)",9003,11925
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",OPEN(PwD),Gender-Neutral,360,360
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",SC,Gender-Neutral,1379,1835
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",SC,"Female-only
(including
Supernumerary)",2929,3114
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",ST,Gender-Neutral,791,875
IITJodhpur,"ElectricalEngineering(4YearsBachelor
ofTechnology)",ST,"Female-only
(including
Supernumerary)",1505,1560
IITJodhpur,"MechanicalEngineering(4Years
BachelorofTechnology)",EWS,Gender-Neutral,1355,1616
IITJodhpur,"MechanicalEngineering(4Years
BachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",3141,3315
IITJodhpur,"MechanicalEngineering(4Years
BachelorofTechnology)",OBC-NCL,Gender-Neutral,3320,4105
IITJodhpur,"MechanicalEngineering(4Years
BachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",8042,8755
IITJodhpur,"MechanicalEngineering(4Years
BachelorofTechnology)",OPEN,Gender-Neutral,6984,9488
IITJodhpur,"MechanicalEngineering(4Years
BachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",14797,18249
IITJodhpur,"MechanicalEngineering(4Years
BachelorofTechnology)",SC,Gender-Neutral,2006,2330
IITJodhpur,"MechanicalEngineering(4Years
BachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",3733,4132
IITJodhpur,"MechanicalEngineering(4Years
BachelorofTechnology)",ST,Gender-Neutral,968,1071
IITJodhpur,"MechanicalEngineering(4Years
BachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",198,332
IITJodhpur,"CivilandInfrastructureEngineering(4
YearsBachelorofTechnology)",EWS,Gender-Neutral,1905,2031
IITJodhpur,"CivilandInfrastructureEngineering(4
YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",4153,4153
IITJodhpur,"CivilandInfrastructureEngineering(4
YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,4108,4937
IITJodhpur,"CivilandInfrastructureEngineering(4
YearsBachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",9273,9273
IITJodhpur,"CivilandInfrastructureEngineering(4
YearsBachelorofTechnology)",OPEN,Gender-Neutral,11244,13316
IITJodhpur,"CivilandInfrastructureEngineering(4
YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",19028,21003
IITJodhpur,"CivilandInfrastructureEngineering(4
YearsBachelorofTechnology)",SC,Gender-Neutral,2495,2619
IITJodhpur,"CivilandInfrastructureEngineering(4
YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",4172,4201
IITJodhpur,"CivilandInfrastructureEngineering(4
YearsBachelorofTechnology)",ST,Gender-Neutral,901,980
IITJodhpur,"CivilandInfrastructureEngineering(4
YearsBachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",1799,1799
IITJodhpur,"BioEngineering(4YearsBachelorof
Technology)",EWS,Gender-Neutral,2098,2295
IITJodhpur,"BioEngineering(4YearsBachelorof
Technology)",EWS,"Female-only
(including
Supernumerary)",3966,4419
IITJodhpur,"BioEngineering(4YearsBachelorof
Technology)",OBC-NCL,Gender-Neutral,4754,5752
IITJodhpur,"BioEngineering(4YearsBachelorof
Technology)",OBC-NCL,"Female-only
(including
Supernumerary)",9141,9141
IITJodhpur,"BioEngineering(4YearsBachelorof
Technology)",OPEN,Gender-Neutral,12293,14666
IITJodhpur,"BioEngineering(4YearsBachelorof
Technology)",OPEN,"Female-only
(including
Supernumerary)",18682,20850
IITJodhpur,"BioEngineering(4YearsBachelorof
Technology)",SC,Gender-Neutral,3063,3167
IITJodhpur,"BioEngineering(4YearsBachelorof
Technology)",SC,"Female-only
(including
Supernumerary)",4617,4686
IITJodhpur,"BioEngineering(4YearsBachelorof
Technology)",ST,Gender-Neutral,1250,1452
